real_tweet,new_label
 mau ceritaaa  tadi sepulang kuliah  ortu nanya stnk motor kan  terus pas aku cari ternyata gak ada dong     kalau ngurusnya ribet gasih  atau coret kk aja  udah smt   kok  tinggal   smt lagi    ,1
 ddrop pengalaman terawikwok kalian pas kooliah  sender  dulu pas esema pernah ngetwt gini buat nanyain mas ccrush yg dulu kakel  gataunya skrg kami sseangkatan dan satu kelompok ppraktikum     ,1
kalian yang cek turniti  kalo frasa masuk turnitin tuh gimana ngerubahnyaa  frustasi        kata aja masuk plagiasi   ,1
 gais   analisis dalam skripsi tuh kan menurut pendapat penulis yang menyamakan teori yg ada  ya kan  jadi kalau misal ada yang tidak tepat  apakah wajar ,0
 ada yg pernah beli converter hdmi buat ke proyektor di oren  worth it ga  ,1
 kira kira berita apa yang lagi hype dan bagus untuk dibuat artikel opini nya yaa   makasih sebelumnya  ,1
 halo kaka colle  ada yang mahasiswa ugm  tolong rep ya  mau minta bantuannya  maaci,2
 selamat siang  ada yg mau saling connect linked in ga yaa  drop link atau komen aja nanti aku dm  terima kasih ,2
 kalau t pada t hitung  uji t  bernilai negatif  itu gimana ya ,1
 hari pertama uas aku diawali dgn cap cip cup,1
 haloo ada anak ipb yg bisa diminta tolong buat download repository ga ,2
 gimana ya caranya buat kesimpulan yang light dan mendetail pas gitu ya  mau pake reso mer tapi kayanya itu gak work dengan efektif   thanks in advance ,1
ada yang jurusan pertanian agroteknologi  jurusan perikanan  hubungan dgn hewan dan bisa bntu isi kuesioner  ,1
gimana yaa    ,2
 aku ada janji sama dos n ku tadi pagi tapi kelupaan ngabarin kalo gajadi soalnya asam lambungku tiba  kambuh  terus barusan beliau chat nungguin huhuu mau nangis maaf banget ini bener  kelupaan karna emang ga buka hp abis minum obat langsung tidur  ini aku balesnya  cont ,1
 ada yang tau cara nerbitin jurnal sinta   ,1
 siapa yang mo barter kuesioner penelitian  yuuk rep aja,2
 edit video di web pc laptop yang ga ada water marknya apa yaa ,1
 why college life so harddd    hnggggg cpek nangis muluuuahahahah,1
 menuju uas bukannya ada minggu tenang ini malah full tugas akhir         kampus kalian juga gak   ,0
 edit video di filmora biar ga ada water marknya itu gimana yaa ,1
perasaan   bulan kemarin janji sama diri sendiri mau serius belajar  kok gini ,1
tolong pencerahannya guys    aku jurusan manajemen btw   ,0
ada yang jurusan kedokteran  jurusan kesehatan dan bisa bntu isi kuesioner  ,2
 yg diatas semester   ajarin gimana caranya ttp waras plsss   dan gmn ke dospem nya  aku kelamaan stuck takut bgt   udh penelitian segala macem  tinggal revisi revisi aja tp ada selek sm dospem   jd gini  ,0
 selain di excel  grafik ginian bisa bikin di spss ga    ,1
 mutualan ig college yuk   yg auto fb yaa rep linknya aja,2
 guys sender mau make judul kuanti tapi takut banget karena orang sekitar sender bilang lebih mudah pake kuali  emang iya kah ,0
kalo misal daftar pustaka buat sumber yg nama penulisnya sama tapi beda judul harus dibuat kayak ginikah     ini aku izin ambil gambarnya dari menfess lain  ,0
 gais ini nnti libur semester kan lumayan lama kalian punya tips biar pakaian tetep aman ga takut bgt nanti pas ke kosan tiba  dah dimakan rayap ,0
 ada maks ga si buat ngingetin dosen tempat pengumpulannya  udah   kali ngingetin   ,0
 kenapa ya ngeprint deket kampus tuh murah banget  mana yg jaga pengertian  murah senyum  dan suka inisiatif  meskipun banyak yg antri gapernah uring an  terlop buat kang print deket kampus     ,1
 cuma buat uas  kalkulator ini cukup gak ya gais  btw aku prodi manajemen  ,0
 ada yg tau atau kenal anak ui jalur ekstensi ngga yaa  aku pengin nanya  soalnya  kalo bisa sih yg kesehatan masyarakat,0
guys kalian yang cek turni pake filter ke   ini gak  atau apa aja  kalau di kampus kalian pedomannya gimana  makasi ya   ,0
 klo pertama kali bimbingan skripsi  bab pembahasan  yang kita tanyain apa dulu sih  kerangka yang mau dibahas kah  tia,0
 update guys  jadi dari kemaren belom aku bales soalnya aku ngebut bikin laprak juga ngejer mau responsi  jd chatnya blm sempet ak bls  eh doi sangat bersemangat sekali nampaknya meminta laprak saya     ,1
 cara biar ndak omitted gini gimana ya  ini aku pake stata btw  terima kasih     ,0
 haii gais maaf mau tanya  buat freshgraduate ada yg sudah kerja tp jd karyawan outsource ngga  boleh kasi suka duka nya ngga    terimakasih,0
  anak akuntansi ada yg mau bantuin aku ngerjain soal akuntansi ga guys tolong bgt aku ga ngerti akuntansi  ,0
 ada yg punya softfile dari buku ini ga ya   ,0
 bisa nya uas belum selesai tapi udah kepikiran mau liburan kemana ,0
 haloo selamat siang  semoga selalu dalam keadaan yang baik  buat kalian yang memenuhi kriteria bisa reply yaa  terima kasih sebelumnya          ,2
 gais kalau di proposal buat sempro itu kita harus udah punya instrumen ga sih sender bingung bgt mana pusing ngerjain instrumennya     ,0
anak kos jgn telat makan dan jgn sering begadang ya  sender asam lambungnya lagi kumat  keluarga gaada yang bisa dihubungin  mau minta tolong temen gaenak ngerepotin    sender takut     ,1
tips cek turnitun persen plgia nya dikit selain include bibliography dong makasii ,1
 hallo apakah ada yang berumur       tahun dan menggunakan gofood disini  mau minta bantuannya  ,2
 boleh bantu jawab ya yang anak psikologi  kalo skoring tes pake excel yang langsung keluar hasilnya  itu termasuknya kita skoring secara manual atau online  makasih udah jawab ,0
 ada yg tau kenapa mendeley begini  harus digimanain yak   ,1
 kampus merdeka kapan bukanya ya ,0
 mi ni mal li ma ka ta  ,1
 halo ada yg bersedia bantu like dan komen video yt buat tugas uas barter juga gpp  rep ya,2
minta sarannya guyssss bingung bgt huhu thank you     ,0
satu yang jurusannya berkaitan  tolong bantu kuesioner atau barter  terima kasih ,2
ada yang jurusan berkaitan sama matematika  amp  ilmu pengetahuan alam  mipa   ilmu tanaman  ilmu hewani  ilmu kedokteran  ilmu kesehatan  ilmu teknik  ilmu bahasa  ilmu ekonomi   ilmu sosial humaniora  agama  amp  filsafat  seni  desain  amp  media  ilmu pendidikan   kalo ada salah  cont ,1
 ada yang tau tempat magang buat mahasiswa teknik mesin di area semarang dan sekitarnya dimana ya ,1
 haloo  ada yang bersedia bantu isi kuisionerku  nanti aku kirim dm ya  makasii ,2
 ini aku buat nomor word kok langsung jadi nomor   ya  ada yang tau buat ngembaliin ke nomor   gak  terima kasih,0
ada yang pernah pkl di kominfo jombang  boleh tanya  kah  ,1
 kalian yg tiap hari nugas dan akhirnya bener  males nugas pdhl dl dah deket bgt  gmna cara ngatasinnya  jujur nih dah dari sebulan lalu bener  kek males  cape juga nugas terus,0
 tiap download selalu failed terus  padahal udah sekitar     an  udah pindah dari chrm ke mcrsft edg  tetep aja gini   ada yg bisa kasih solusi  tia     ,0
hallo  disini ada yang pernah nyoba magang pkl di kantor pemerintahan gitu gaa  misal kita mau nyoba magang disana dan approach lewat email dulu kira kira sopan ga yaa  dan kalopun sopan  boleh drop template email nyaaa yah tia ,1
 haloo kalo ada yang sesuai bolee rep yaah makasii  ,2
 nyesel kemaren gk ikut pmm  semester   udh harus magang pdhl pengen pmm wkwk ,0
 haloo kakak kakakk  aku lagi uas dan dapet tugas buat up video di yutup nichh  ada yang mau bantuin view  like n komen kahhh   maw barter sm video yg lain jg blehhh  ak akan muncul di kolom rep      ,1
 help pliss ada yang tau ga ini perhitungannya gimana   ,0
halo  adakah yang bersedia untuk isi kuesioner penelitian sender  kriterianya     wajib pajak yang memiliki umkm    berdomisili di bekasi  bantu sender dong    makasih ya  ,2
menurut kalian etis gak ya ngehubungin dinas buat tanya pkl lewat ig soalnya aku belum pulkam dan gaada kontaknya  saran dong   ,1
 hiii  buat mahasiswa i universitas airlangga khususnya sastra inggris boleh minta tolong downloadin skripsi  terima kasih yaa  ,2
    lupa bilangg  aku mau upload jurnal ekonomi dan bisnis      ,1
 guys kenapa ya  padahal satu item pernyataan kuesioner aku itu banyak yang pilih    sangat setuju  dan    setuju   tapi hasil spss nya nggak valid ,0
 kalian tim makan di kantin kampus kost rumah nih ,0
 siang siang gini isi kuesioner sender yukkk  rep aja yaa muehehhe  ,2
 halooo  ada yang bersedia bantu isi kuisionerku untuk keperluan penelitian  nanti linknya aku kirim dm ya  makasi ,2
 ijin nanya teman teman colle  kalau mau kompress pdf dari ukuran    mb ke   mb pakai apa ya  yg kompress online masih tetap kebesaran  tia ,1
 temen  yg sedang kuliah di kampus jabodetabek dan sedang berpacaran bolehkah minta bantuannya isi kuesioner skripsi aku      responden baru amat berarti  yg mau barter boleh banget yuk     ,2
 haiii semuaa  connect linkedin yuk open dm yahhh  ,1
jujur aku takut bgt mau nangis  ,0
 gaiss jadi aku pj matkul  jadi aku di spam sama teman ku bahkan ada yang telfon buat minta keringanan ke dosen untuk online  tapi bu dosen disitu marah dan aku sedih udah minta maaf berkali  tapi jawabanya kyk gitu padahal yg pengen online bukan aku  tapi teman ku   cont   ,0
 gaiss jadi kan data skripsi aku udah diuji normalitas tapi ga memenuhi  jadi harus ditransformasi   outliernya dihapus sampe datanya normal  misal kek gitu proses normalisasinya perlu dijelasin juga di skripsi ngga ya  plss bingung bgt  ,0
 gais ada yg punya pdf profil kesehatan kota sby tahun      dan      gakk  aku nyari agak sulit untuk data skrs makasii,1
 halo  aku mau minta tolong isikan kuisioner ku krn aku butuh    responden untuk tugasku  ada yg mau gak  terimakasi yang mau bantu   nanti aku taro di kolom reply,2
guys  menurut kalian mending pilih kampus mengajar konv    sks dapat bantuan pendanaan  atau magang di dprd konv    sks tanpa bantuan pendaan  dan alasannya ,1
 ini tuh di isi apa ya   ,2
 sender deg deg an liat jadwal sempro   ,0
 mohon bantuannya sunbaenim semua    sama sekalian kalau ada info kontak orang untuk upload jurnal boleh sekali drop  terima kasih sekali lagi     ,2
 kalian klo lagi sakit di kos tim yang bilang ke ortu apa nggak bilang samsek ,0
udah jawab   ,0
  please notice sender   guys kalian klo pas bimbingan proposal  ditanyain  kenapa milih teori  tersebut  jawabnya gimana    sender perlu bayangan biar ngejelasinya bagus dan dapat dimengerti oleh dosen  soalnya sender gak terlalu pandai nyusun kalimat  btw makasih yg  cont   ,0
 buntuu banget mau ngajuin skr ps  apaa   mau tanya dulu kaka kaka dapet inspirasi mau skr ps an itu dari mana inspirasinya  ato ada saran ngga ya biar kepikiran topik gitu  thanks ,1
 kalian pernah kesel sama temen sekelas pas kuliah karena apa gais ,0
 permisi  ada yang lulusan psikologi dan sudah bekerja pekerjaan bebas  dan bersedia untuk diwawancara online  untuk pemenuhan tugas akhir etika profesi psikologi  terimakasih ,1
 guys rabu kemarin kan expert judgement aku minta kirim kisi  instrumen nah beliau emg bilang waktunya agak lama sih soalnya sibuk  menurut kalian aku tanyain jangan    atau gimana ya   ,1
 charger laptop sender rusak pdhl lg butuh bgt ngejar deadline utk skripsian  kekira beli chargeran laptop merk hp yg ori dom bdg di mana ya ,0
 siapa yg tiap ada tugas ujian pake jawaban tugas  lama  ya saya  ,0
 gais sender mau minta saran boleh  jadi variabel yg sender ambil itu dua duanya sudah banyak yg neliti  sender rencana ambil kuantitatif  menurut kalian boleh engga ambil judul yang orang lain udh banyak pakai  tapi subyeknya beda kok,0
 setelah semalaman suntuk sy tdk menemukan ide  hamdallah sekarang udh ngetik     kata  apkh ini saatnya sy keliling dunia    hwhwhw walaupun dl sydh di depan mata     ,1
 ini aku lagi ngetik di gdocs  caranya setelah titik spasi biar huruf kapital kayak di word tuh gimana ya  tia   ,1
ada yang punya rekomendasi bouqet snack yg worth it dan bagus di oren costum jg klo ada aku butuh bgt ,1
 masih dgn sender yg sama  setelah sender cek ruangan dospem sender  beliau ternyata gaada di ruangan dan meja nya kosong dan sender chat lagi masih centang satu  mending sender tetep nunggu apa pulang aja yah   sender bingung huhuhu     ,0
 gais buat persamaan gini itu bisa di spssnya langsung gaksiii  gimana caranyaaa   ,1
 kakak kakak  kalau britannica itu bisa dijadiin referensi gak ya  kalau emang bisa itu termasuk artikel berita bukan ,0
 kl dosen minta dikirimin    file via email itu bagusnya attach satu  filenya apa dijadiin rar ya  makasih  ,1
 akun kampus merdeka ku  kalau udah kayak gini berarti nisn nya udah ter verifikasi   ,0
 guys kalo dalam satu variabel uji validitas  ada yang bintangnya   trus di item lain bintangnya ada   boleh ngga ya ,0
 guys kalian tau ga jenis grafik yg cocok untuk perbandingan  tp selain jenis bar atau coloumn   soalnya aku pake itu dan disuruh ganti pakai yg titik  gitu jdi pembandingnya dijadiin batas di grafiknya,1
 bisa ga sih skripsi tuh diilangin aja  ,0
 tolong infonya ya makasih guys  ,2
 gaiss ada yg tau cara nyari jumlah atau daftar perusahaan manufaktur sub sektor industri misalnya yg ada di bei jumlahnya brp gasi  gimana ya caranya soalnya aku neliti datanya dr th            tia,1
besok aku praktik pertama kalinya di rumah sakit  jantung degdegan ga karuan gini  gelisah  takut ngadepin situasi yg tidak diharapkam     ,1
ayooo bantu sender nyetok bahan    tia   ,1
 spek laptop gini buat anak arsi cukup gak  tia  ,0
 kira  sopan gak ya ngechat dosbing hari ini  aku mau konsultasi skripsi buat besok,0
siapa yang pernah di posisi ini  ada solusi gak ya kira     ,1
 ada mahasiswa magister akuntansi ekonomi gaaa especially yg s  nya ga linear,1
 gais kampus pendidikan yg terkenal di indonesia kan ada upi  uny  dll  kalau di luar negeri apa ya ,0
 udah dikasih minggu tenang ujung nya belajar uas sks alias hari minggunya  ,0
 kegiatan di kampusku mulai dari jam   dong    ,0
 sender baru aja nyelesain proposal sender dan sekarang jd deg an krn nanti mau bimbingan  buat kalian yg masih atau baru mau nugas  semangat ya   ,0
 temen temen dari uksw ada yang udah bangun  mau minta tolong download repository kalau bisa      ,2
 ges aku mau bikin bagan gitu di word cuma aku bingung  cara biar tepinya ga tebel gimana ya  dah aku ituin di text outline dia tetep aja  ,0
 mau nanya kalau bab   variabelnya bahas mahasiswa  tapi di awal pembukaan bahas pendidikan dulu  nggak bagian dari variabel  apa tetep boleh ,0
 guys saran dong laptop buat anak teknik  esp  tekkim   rencana sih beli antara hp pavilion atau asus tuf  menurut kalian gimana  ada saran seriesnya ga  baiknya beli yg mana ,0
 gw udah buru buru matiin laptop biar cepet rebahan eh malah kepencetnya sleep anjirrr udhmah as s nih lemot bgt  ,1
 nulis skripsi   bab dalam waktu   minggu kekejar gak gaes  data udah     ke kumpul cuman belum dituangkan dalam kata kata  mau ngerjain dari kemaren tapi suka halangan dan sekarang dikejar deadline  ,0
cunggg yang baru ngetik   paragraf kutipan udh berasa ngetik   set skripsi      ,1
 kamu kok blom tidur kenapa ,1
 siapa yg masih nugas  pap kgiatan nugas klyn yg bkin mumet itu dong guys,1
 sender cape punya laptop mo dyan  pas sender lagi smgt nugas eh malah lemot  pas ga ada tugas malah lanjay  paling benci pas dipake kuis atau ujian suka ngambek,0
 gais sender butuh saran kalian  mending gas aja nyerahin berkas buat sempro baru ntr persiapan belajar nya ato siapin matang  dlu bru nyerahin berkas  soalnya sender takut seminggu setelah nyerahin berkas langsung tampil trus dibantai   tia ,1
 siapa yg jam sgini masih ngerjain tugas cungg        ,0
 guys kalau ngutip teori buat dicantumin di jurnal tuh kita nerbener copas aja teorinya kan  gausah ada yang diparafrase  jadi nanti tinggal kasi footnote aja di akhir kalimat si teori yg kita pake  bener gaaaa  pls pls jawaaab kumau nyelesain tugas hari ini   ,0
 guys  menurut kalian prodi tuh sebuah identitas yg harus dijaga ngga  mksdnya  kalo ada org yg baru kita kenal  stranger di sosmed  yg antah berantah nanya prodi kamu  kamu bakal jawab jujur ngga ,0
 manusia yg otw smt    sedang menangis melihat adek tingkat pada wisuda    itu saya    jangan rep  kok bisa nder belum lulus juga   ,1
 sudah muak saya mengetik dan berpikir  saatnya merebahkan tubuh jompo ini   ,1
 guys kalian udah pada libur semester ,0
sendiri juga sih kenapa ga lulus lulus wkwkwk,0
